alias	fi	t	cdx	cdy	mag	regOK	frameW	frameH	boxW	boxH	mean
BND2_L1	17	3.600	0.07037	0.00000	0.07037	1	270	480	0.207	0.323	0.608
BND2_L1	18	3.800	0.03704	0.00000	0.03704	1	270	480	0.244	0.335	0.616
BND2_L1	19	4.000	-0.00000	0.00000	0.00000	1	270	480	0.259	0.369	0.627
BND2_L1	20	4.200	0.01852	0.00208	0.01864	1	270	480	0.278	0.402	0.639
BND2_L1	21	4.600	-0.17407	0.30000	0.34685	1	270	480	0.330	0.444	0.651
BND2_L1	23	4.800	-0.00000	0.03542	0.03542	1	270	480	0.385	0.229	0.580
BND2_L1	24	5.000	-0.00370	0.02917	0.02940	1	270	480	0.463	0.298	0.561
BND2_L1	25	5.200	-0.03333	0.03125	0.04569	1	270	480	0.496	0.383	0.561
BND2_L1	26	5.400	-0.00000	0.00625	0.00625	1	270	480	0.489	0.438	0.561
BND2_L1	27	5.600	-0.00000	0.00417	0.00417	1	270	480	0.489	0.429	0.561
BND2_L1	28	5.800	-0.01111	0.00208	0.01130	1	270	480	0.474	0.412	0.557
BND2_L1	29	6.000	-0.00741	0.00417	0.00850	1	270	480	0.519	0.398	0.553
BND2_L1	30	6.200	-0.00741	0.00208	0.00769	1	270	480	0.526	0.388	0.549
BND2_L1	31	6.400	-0.00741	0.00000	0.00741	1	270	480	0.541	0.404	0.545
BND2_L1	32	6.600	-0.00000	0.00000	0.00000	1	270	480	0.544	0.388	0.545
BND2_L1	33	6.800	-0.00370	0.00000	0.00370	1	270	480	0.552	0.402	0.545
BND2_L1	34	7.000	-0.00741	0.00000	0.00741	1	270	480	0.559	0.404	0.545
BND2_L1	35	7.200	-0.00370	0.00000	0.00370	1	270	480	0.574	0.404	0.545
BND2_L1	36	7.400	-0.00000	0.00208	0.00208	1	270	480	0.559	0.388	0.549
BND2_L1	37	7.600	-0.01852	0.00000	0.01852	1	270	480	0.541	0.385	0.553
BND2_L1	38	7.800	-0.00741	0.00000	0.00741	1	270	480	0.530	0.381	0.557
BND2_L1	39	8.000	-0.00370	0.00000	0.00370	1	270	480	0.519	0.367	0.561
BND2_L1	40	8.200	-0.00000	0.00417	0.00417	1	270	480	0.504	0.340	0.561
BND2_L1	41	8.400	-0.00370	0.00000	0.00370	1	270	480	0.507	0.342	0.557
BND2_L1	42	8.600	-0.00741	0.00000	0.00741	1	270	480	0.500	0.365	0.561
BND2_L1	43	8.800	-0.00741	0.00000	0.00741	1	270	480	0.430	0.365	0.565
BND2_L1	44	9.000	-0.00370	0.00000	0.00370	1	270	480	0.411	0.375	0.569
BND2_L1	45	9.200	-0.00370	-0.00208	0.00425	1	270	480	0.415	0.375	0.569
BND2_L1	46	9.398	-0.00370	-0.00208	0.00425	1	270	480	0.411	0.373	0.569
BND2_L1	47	9.598	-0.00370	-0.00208	0.00425	1	270	480	0.404	0.367	0.569
BND2_L1	48	9.798	-0.00000	-0.00208	0.00208	1	270	480	0.389	0.356	0.569
BND2_L1	49	9.998	-0.00000	-0.00417	0.00417	1	270	480	0.378	0.354	0.573
BND2_L1	50	10.198	0.00370	-0.00417	0.00557	1	270	480	0.363	0.350	0.576
BND2_L1	51	10.398	-0.00000	-0.00417	0.00417	1	270	480	0.356	0.340	0.576
BND2_L1	52	10.598	-0.00000	-0.00417	0.00417	1	270	480	0.348	0.340	0.580
BND2_L1	53	10.798	0.00370	-0.00417	0.00557	1	270	480	0.337	0.333	0.580
BND2_L1	54	10.998	0.00370	-0.00625	0.00726	1	270	480	0.333	0.331	0.588
BND2_L1	55	11.198	0.00370	-0.00417	0.00557	1	270	480	0.322	0.325	0.592
BND2_L1	56	11.398	0.00370	-0.00417	0.00557	1	270	480	0.319	0.323	0.592
BND2_L1	57	11.598	0.00370	-0.00625	0.00726	1	270	480	0.315	0.321	0.592
BND2_L1	58	11.798	0.00370	-0.00625	0.00726	1	270	480	0.311	0.310	0.596
BND2_L1	59	11.998	0.00741	-0.00625	0.00969	1	270	480	0.319	0.315	0.596
BND_L1	0	0.200	-0.08148	-0.05208	0.09671	1	270	480	0.159	0.140	0.553
BND_L1	1	0.400	0.01111	0.00417	0.01187	1	270	480	0.159	0.158	0.549
BND_L1	2	0.600	0.00741	0.00417	0.00850	1	270	480	0.174	0.156	0.549
BND_L1	3	0.800	0.00370	0.00417	0.00557	1	270	480	0.122	0.169	0.549
BND_L1	4	1.000	-0.00000	0.00417	0.00417	1	270	480	0.133	0.152	0.549
BND_L1	5	1.200	0.00370	0.00417	0.00557	1	270	480	0.152	0.148	0.545
BND_L1	6	1.598	-0.01111	0.01042	0.01523	1	270	480	0.141	0.133	0.545
BND_L1	8	1.800	-0.00000	0.00625	0.00625	1	270	480	0.189	0.152	0.545
BND_L1	9	1.998	-0.00370	0.00417	0.00557	1	270	480	0.056	0.133	0.545
BND_L1	10	2.198	-0.00000	0.00208	0.00208	1	270	480	0.089	0.138	0.549
BND_L1	11	2.400	-0.01111	0.00000	0.01111	1	270	480	0.159	0.135	0.549
BND_L1	12	2.600	-0.00370	0.00000	0.00370	1	270	480	0.196	0.138	0.549
BND_L1	13	2.800	-0.00000	0.00000	0.00000	1	270	480	0.211	0.140	0.545
BND_L1	14	3.000	0.00370	0.00000	0.00370	1	270	480	0.222	0.148	0.545
BND_L1	15	3.200	0.01481	0.00000	0.01481	1	270	480	0.222	0.142	0.545
BND_L1	16	3.400	0.02222	0.00000	0.02222	1	270	480	0.219	0.133	0.545
BND_L1	17	3.600	0.01852	0.00000	0.01852	1	270	480	0.207	0.138	0.545
BND_L1	18	3.800	0.02222	0.00000	0.02222	1	270	480	0.215	0.117	0.545
BND_L1	19	4.000	0.02593	0.00208	0.02601	1	270	480	0.219	0.115	0.541
BND_L1	20	4.200	0.04074	0.00208	0.04079	1	270	480	0.141	0.127	0.553
BND_L1	21	4.400	0.02222	0.00417	0.02261	1	270	480	0.104	0.133	0.553
BND_L1	22	4.600	-0.00000	0.00208	0.00208	1	270	480	0.111	0.131	0.553
BND_L1	23	5.800	-0.08519	0.00417	0.08529	1	270	480	0.122	0.125	0.549
BND_L1	29	6.400	-0.08148	-0.00417	0.08159	1	270	480	0.174	0.160	0.549
BND_L1	32	6.600	-0.00000	-0.00208	0.00208	1	270	480	0.096	0.125	0.545
BND_L1	33	6.800	-0.00000	-0.00208	0.00208	1	270	480	0.133	0.113	0.541
BND_L1	34	7.000	-0.01852	-0.00208	0.01864	1	270	480	0.152	0.100	0.541
BND_L1	35	7.200	-0.00000	-0.00417	0.00417	1	270	480	0.174	0.110	0.545
BND_L1	36	7.400	-0.00000	-0.00417	0.00417	1	270	480	0.152	0.125	0.549
BND_L1	37	7.600	-0.00000	-0.00417	0.00417	1	270	480	0.174	0.131	0.549
BND_L1	38	8.000	0.01852	-0.00625	0.01954	1	270	480	0.174	0.138	0.553
BND_L1	40	9.000	0.15185	0.00000	0.15185	1	270	480	0.141	0.083	0.549
BND_L1	45	9.200	-0.00000	0.00000	0.00000	1	270	480	0.126	0.106	0.549
BND_L2	1	0.400	-0.00000	0.00208	0.00208	1	270	480	0.193	0.258	0.435
BND_L2	2	0.600	-0.00000	0.00417	0.00417	1	270	480	0.189	0.263	0.435
BND_L2	3	0.800	-0.00000	0.00208	0.00208	1	270	480	0.196	0.256	0.435
BND_L2	4	1.000	-0.00000	0.00000	0.00000	1	270	480	0.144	0.254	0.439
BND_L2	5	1.400	-0.00000	0.00208	0.00208	1	270	480	0.107	0.248	0.435
BND_L2	7	1.998	0.11852	0.00000	0.11852	1	270	480	0.170	0.225	0.439
BND_L2	10	2.198	-0.00370	0.00000	0.00370	1	270	480	0.119	0.215	0.455
BND_L2	11	2.400	-0.01481	0.00000	0.01481	1	270	480	0.163	0.198	0.451
BND_L2	14	3.000	-0.00370	0.00417	0.00557	1	270	480	0.152	0.217	0.447
BND_L2	15	3.200	-0.00370	0.00000	0.00370	1	270	480	0.141	0.219	0.443
BND_L2	16	3.600	-0.00741	0.00000	0.00741	1	270	480	0.104	0.212	0.443
BND_L2	18	4.200	0.08889	0.59375	0.60037	0	270	480	0.104	0.219	0.443
BND_L2	23	4.800	0.00370	0.00417	0.00557	1	270	480	0.219	0.269	0.439
BND_L2	24	5.000	0.01111	0.00625	0.01275	1	270	480	0.204	0.260	0.435
BND_L2	25	5.200	-0.00000	0.00208	0.00208	1	270	480	0.204	0.256	0.435
BND_L2	26	5.400	0.04074	0.00208	0.04079	1	270	480	0.193	0.246	0.435
BND_L2	27	8.200	-0.63704	-0.03542	0.63802	0	270	480	0.167	0.256	0.431
BND_L2	41	8.400	0.57037	-0.00208	0.57037	0	270	480	0.156	0.406	0.467
BND_L2	42	8.800	0.57407	0.00000	0.57407	0	270	480	0.193	0.404	0.467
BND_L2	44	9.000	-0.41481	0.00000	0.41481	0	270	480	0.556	0.200	0.467
BND_L2	45	9.200	0.58889	-0.03542	0.58995	0	270	480	0.578	0.400	0.475
BND_L2	46	9.398	-0.03333	-0.00417	0.03359	1	270	480	0.085	0.152	0.459
BND_L2	47	9.798	0.74444	-0.00417	0.74446	0	270	480	0.100	0.144	0.459
BND_L2	49	9.998	-0.07037	0.00000	0.07037	1	270	480	0.104	0.127	0.467
BND_L2	50	10.198	-0.05926	0.00000	0.05926	1	270	480	0.111	0.131	0.467
BND_L2	51	10.598	-0.14074	0.00000	0.14074	1	270	480	0.081	0.113	0.471
BND_L2	53	11.398	-0.45556	0.03542	0.45693	0	270	480	0.081	0.125	0.471
BND_L2	57	11.798	0.71852	0.03542	0.71939	0	270	480	0.074	0.123	0.490
BND_L2	59	11.998	-0.00000	0.00000	0.00000	1	270	480	0.119	0.125	0.463
BND_L2	60	12.198	-0.00000	0.03333	0.03333	1	270	480	0.104	0.146	0.361
BND_L2	61	12.398	-0.00000	0.00000	0.00000	1	270	480	0.111	0.163	0.263
BND_L2	62	12.598	-0.00000	0.00000	0.00000	1	270	480	0.133	0.175	0.173
BND_L3	0	0.200	-0.05556	-0.00417	0.05571	1	270	480	0.326	0.360	0.569
BND_L3	1	0.600	-0.42963	-0.00833	0.42971	0	270	480	0.319	0.373	0.580
BND_L3	3	1.000	-0.75185	-0.00208	0.75185	0	270	480	0.356	0.483	0.604
BND_L3	5	1.200	-0.75185	-0.00208	0.75185	0	270	480	0.270	0.552	0.612
BND_L3	6	1.400	-0.75185	-0.00208	0.75185	0	270	480	0.241	0.548	0.608
BND_L3	7	1.998	-0.04074	-0.00625	0.04122	1	270	480	0.215	0.548	0.604
BND_L3	14	3.000	0.65185	-0.00208	0.65186	0	270	480	0.241	0.402	0.596
BND_L3	15	3.200	0.02222	0.00000	0.02222	1	270	480	0.263	0.438	0.604
BND_L3	16	3.800	-0.01481	-0.00208	0.01496	1	270	480	0.248	0.427	0.604
BND_L3	19	4.000	0.08148	0.00000	0.08148	1	270	480	0.163	0.427	0.612
BND_L3	20	4.200	-0.00000	0.00000	0.00000	1	270	480	0.256	0.377	0.624
BND_L3	21	4.400	-0.74444	0.00208	0.74445	0	270	480	0.270	0.360	0.624
BND_L3	22	4.600	-0.02963	0.00417	0.02992	1	270	480	0.219	0.352	0.624
BND_L3	23	4.800	-0.02222	0.00417	0.02261	1	270	480	0.230	0.352	0.624
BND_L3	24	5.200	0.61852	0.00417	0.61853	0	270	480	0.196	0.360	0.624
BND_L3	28	6.600	0.41111	0.00833	0.41120	0	270	480	0.430	0.419	0.620
BND_L3	33	6.800	0.15926	0.00000	0.15926	1	270	480	0.311	0.398	0.616
BND_L3	34	7.000	0.12593	0.00000	0.12593	1	270	480	0.389	0.358	0.624
BND_L3	35	7.200	0.08889	0.00208	0.08891	1	270	480	0.385	0.362	0.631
BND_L3	38	8.200	0.69630	0.46875	0.83938	0	270	480	0.111	0.202	0.596
BND_L3	45	9.200	0.06667	0.00625	0.06696	1	270	480	0.270	0.229	0.620
BND_L3	46	9.398	-0.00000	-0.01667	0.01667	1	270	480	0.211	0.163	0.612
BND_L3	47	9.598	0.46296	-0.02292	0.46353	0	270	480	0.204	0.200	0.620
BND_L3	48	9.998	-0.14444	-0.01458	0.14518	1	270	480	0.178	0.177	0.616
BND_L3	50	10.198	-0.00000	-0.00625	0.00625	1	270	480	0.207	0.273	0.616
BND_L3	51	10.398	-0.00000	-0.01042	0.01042	1	270	480	0.256	0.196	0.620
BND_L3	52	10.598	0.35556	0.00417	0.35558	0	270	480	0.274	0.277	0.612
BND_L3	53	10.998	0.67778	0.00625	0.67781	0	270	480	0.159	0.198	0.608
BND_L3	55	11.198	-0.61111	0.00208	0.61111	0	270	480	0.144	0.263	0.592
BND_L3	56	11.798	-0.75185	0.56875	0.94274	0	270	480	0.204	0.227	0.588
BND_L3	59	11.998	-0.04074	-0.00417	0.04095	1	270	480	0.163	0.190	0.537
BND_L3	60	12.198	-0.07778	0.00417	0.07789	1	270	480	0.156	0.171	0.502
BND_L3	61	12.398	-0.06667	0.00833	0.06719	1	270	480	0.156	0.192	0.467
BND_L3	62	12.598	-0.08148	0.00208	0.08151	1	270	480	0.152	0.173	0.416
BND_L3	63	12.798	-0.07037	-0.00417	0.07049	1	270	480	0.096	0.175	0.365
BND_L3	64	12.998	0.30000	-0.00208	0.30001	1	270	480	0.130	0.169	0.329
BND_L3	65	13.198	-0.00000	-0.00417	0.00417	1	270	480	0.619	0.515	0.341
BND_L3	66	13.398	0.00370	-0.00625	0.00726	1	270	480	0.596	0.473	0.318
BND_L3	67	13.598	0.02222	-0.00625	0.02308	1	270	480	0.585	0.475	0.310
BND_L3	68	13.798	0.01852	0.00208	0.01864	1	270	480	0.470	0.479	0.302
BND_L3	69	13.998	0.02963	0.00417	0.02992	1	270	480	0.478	0.485	0.306
BND_L3	70	14.198	0.03333	0.00000	0.03333	1	270	480	0.589	0.510	0.314
BND_L3	71	14.398	0.01481	0.00417	0.01539	1	270	480	0.759	0.504	0.325
BND_L3	72	14.798	-0.10000	0.03125	0.10477	1	270	480	0.730	0.554	0.337
BND_L3	74	15.198	-0.41481	0.00625	0.41486	0	270	480	0.459	0.542	0.322
BND_L3	76	15.398	-0.08519	0.00625	0.08541	1	270	480	0.122	0.194	0.278
BND_L3	77	15.598	-0.11852	0.00208	0.11854	1	270	480	0.156	0.198	0.282
BND_L3	78	15.798	-0.13333	0.00833	0.13359	1	270	480	0.130	0.206	0.286
BND_L3	79	15.998	-0.08519	0.00000	0.08519	1	270	480	0.104	0.212	0.294
BND_L3	80	16.198	-0.02963	0.00000	0.02963	1	270	480	0.115	0.221	0.294
BND_L3	81	16.398	-0.00000	-0.00208	0.00208	1	270	480	0.074	0.227	0.290
BND_L3	82	16.598	0.08519	0.00000	0.08519	1	270	480	0.056	0.233	0.271
BND_L3	83	17.398	0.48519	-0.02292	0.48573	0	270	480	0.089	0.231	0.255
BND_L3	87	17.598	-0.72593	0.01042	0.72600	0	270	480	0.170	0.290	0.231
BND_L3	88	17.998	-0.10741	0.00208	0.10743	1	270	480	0.178	0.321	0.231
BND_L3	90	18.398	0.00370	0.00000	0.00370	1	270	480	0.063	0.135	0.227
BND_L3	92	18.598	-0.00000	-0.03542	0.03542	1	270	480	0.193	0.142	0.224
BND_L3	93	18.798	0.03333	-0.01042	0.03492	1	270	480	0.300	0.458	0.247
BND_L3	94	18.998	-0.61852	-0.00417	0.61853	0	270	480	0.241	0.467	0.247
BND_L3	95	19.198	0.00741	-0.00417	0.00850	1	270	480	0.163	0.150	0.227
BND_L3	96	19.398	0.70370	-0.00208	0.70371	0	270	480	0.156	0.152	0.231
BND_L3	97	19.598	-0.00000	0.00000	0.00000	1	270	480	0.285	0.483	0.259
BND_L3	98	19.798	-0.71481	0.00000	0.71481	0	270	480	0.219	0.471	0.255
BND_L3	99	19.998	0.01481	-0.00417	0.01539	1	270	480	0.104	0.171	0.243
BND_L3	100	20.198	0.01852	0.00000	0.01852	1	270	480	0.130	0.167	0.247
BND_L3	101	20.398	-0.75185	0.00208	0.75185	0	270	480	0.189	0.173	0.235
BND_L3	102	20.598	0.68519	-0.00208	0.68519	0	270	480	0.289	0.546	0.255
BND_L3	103	20.798	-0.01481	0.00000	0.01481	1	270	480	0.193	0.165	0.231
BND_L3	104	20.998	-0.03333	0.00417	0.03359	1	270	480	0.204	0.156	0.227
BND_L3	105	21.198	-0.02222	0.00208	0.02232	1	270	480	0.185	0.152	0.224
BND_L3	106	21.398	-0.06667	0.00417	0.06680	1	270	480	0.156	0.148	0.220
BND_L3	107	21.598	-0.03333	-0.01250	0.03560	1	270	480	0.100	0.156	0.220
BND_L3	108	21.798	-0.00000	0.00625	0.00625	1	270	480	0.141	0.152	0.216
BND2_LM	0	0.200	-0.00000	0.00000	0.00000	1	270	480	0.226	0.302	0.569
BND2_LM	1	0.400	-0.00000	0.00000	0.00000	1	270	480	0.281	0.300	0.569
BND2_LM	2	0.600	-0.00000	0.00000	0.00000	1	270	480	0.344	0.321	0.580
BND2_LM	3	0.800	-0.00000	0.00000	0.00000	1	270	480	0.341	0.348	0.580
BND2_LM	4	1.000	-0.00000	0.00000	0.00000	1	270	480	0.341	0.356	0.576
BND2_LM	5	1.200	-0.00000	0.00000	0.00000	1	270	480	0.319	0.358	0.569
BND2_LM	6	1.400	-0.00000	0.00000	0.00000	1	270	480	0.281	0.377	0.565
BND2_LM	7	1.598	-0.00000	0.00000	0.00000	1	270	480	0.230	0.394	0.565
BND2_LM	8	1.800	-0.00000	0.00000	0.00000	1	270	480	0.196	0.385	0.561
BND2_LM	9	1.998	-0.00000	0.00000	0.00000	1	270	480	0.200	0.388	0.561
BND2_LM	10	2.198	-0.00000	0.00000	0.00000	1	270	480	0.200	0.388	0.561
BND2_LM	11	2.400	-0.00000	0.00000	0.00000	1	270	480	0.200	0.388	0.561
BND2_LM	12	2.600	-0.00000	0.00000	0.00000	1	270	480	0.200	0.388	0.561
BND2_LM	13	2.800	-0.00000	0.00000	0.00000	1	270	480	0.200	0.388	0.561
BND2_LM	14	3.000	-0.60000	0.00000	0.60000	0	270	480	0.204	0.388	0.561
BND2_LM	15	3.200	-0.00000	0.00000	0.00000	1	270	480	0.393	0.460	0.608
BND2_LM	16	3.400	-0.00000	0.00000	0.00000	1	270	480	0.356	0.487	0.604
BND2_LM	17	3.600	-0.55926	0.00000	0.55926	0	270	480	0.285	0.485	0.600
BND2_LM	18	3.800	-0.00000	0.00000	0.00000	1	270	480	0.200	0.492	0.584
BND2_LM	19	4.000	-0.00000	0.00000	0.00000	1	270	480	0.270	0.510	0.588
BND2_LM	20	4.200	-0.00000	0.00000	0.00000	1	270	480	0.333	0.558	0.584
BND2_LM	21	4.400	-0.00000	0.00000	0.00000	1	270	480	0.337	0.554	0.584
BND2_LM	22	4.600	-0.00000	0.00000	0.00000	1	270	480	0.337	0.554	0.584
BND2_LM	23	4.800	-0.00000	0.00000	0.00000	1	270	480	0.337	0.556	0.584
BND2_LM	24	5.000	-0.07037	0.00000	0.07037	1	270	480	0.319	0.381	0.604
BND2_LM	25	5.200	-0.00000	0.00000	0.00000	1	270	480	0.319	0.373	0.596
BND2_LM	26	5.400	0.72963	0.00000	0.72963	0	270	480	0.296	0.390	0.596
BND2_LM	27	5.600	0.74815	0.00000	0.74815	0	270	480	0.241	0.410	0.596
BND2_LM	28	5.800	-0.11481	0.00000	0.11481	1	270	480	0.141	0.427	0.592
BND2_LM	29	6.000	-0.00000	0.00000	0.00000	1	270	480	0.200	0.444	0.592
BND2_LM	30	6.200	-0.00000	0.00000	0.00000	1	270	480	0.252	0.454	0.596
BND2_LM	31	6.400	-0.00000	0.00000	0.00000	1	270	480	0.248	0.452	0.596
BND2_LM	32	6.600	-0.00000	0.00000	0.00000	1	270	480	0.248	0.452	0.596
BND2_LM	33	6.800	0.08519	-0.05208	0.09985	1	270	480	0.248	0.452	0.596
BND2_LM	34	7.000	-0.00000	0.00000	0.00000	1	270	480	0.256	0.335	0.612
BND2_LM	35	7.200	-0.08519	0.00000	0.08519	1	270	480	0.204	0.340	0.616
BND2_LM	36	7.400	0.05556	0.00000	0.05556	1	270	480	0.141	0.346	0.616
BND2_LM	37	7.600	-0.00000	0.00000	0.00000	1	270	480	0.148	0.342	0.616
BND2_LM	38	7.800	-0.00000	0.00000	0.00000	1	270	480	0.170	0.356	0.612
BND2_LM	39	8.000	-0.00000	0.00000	0.00000	1	270	480	0.170	0.356	0.612
BND2_LM	40	8.200	-0.00000	0.00000	0.00000	1	270	480	0.170	0.356	0.612
BND2_LM	41	8.400	-0.00000	0.00000	0.00000	1	270	480	0.170	0.356	0.612
BND2_LM	42	8.600	-0.00000	0.00000	0.00000	1	270	480	0.170	0.356	0.612
BND2_LM	43	8.800	0.03333	-0.05625	0.06538	1	270	480	0.170	0.356	0.612
BND2_LM	44	9.000	0.02963	0.00000	0.02963	1	270	480	0.252	0.394	0.659
BND2_LM	45	9.200	-0.00000	0.00000	0.00000	1	270	480	0.341	0.398	0.651
BND2_LM	46	9.398	-0.04074	0.00000	0.04074	1	270	480	0.433	0.423	0.647
BND2_LM	47	9.598	-0.00000	0.00000	0.00000	1	270	480	0.489	0.456	0.643
BND2_LM	48	9.798	-0.00000	0.00000	0.00000	1	270	480	0.489	0.463	0.639
BND2_LM	49	9.998	-0.00000	0.00000	0.00000	1	270	480	0.485	0.463	0.639
BND2_LM	50	10.198	-0.00000	0.00000	0.00000	1	270	480	0.489	0.463	0.639
BND2_LM	51	10.398	-0.65185	-0.49792	0.82026	0	270	480	0.489	0.463	0.639
BND2_LM	52	10.598	-0.00000	0.00000	0.00000	1	270	480	0.333	0.325	0.663
BND2_LM	53	10.798	-0.05556	0.00000	0.05556	1	270	480	0.319	0.335	0.671
BND2_LM	54	10.998	-0.04444	-0.00208	0.04449	1	270	480	0.307	0.356	0.675
BND2_LM	55	11.198	-0.00000	0.00000	0.00000	1	270	480	0.293	0.354	0.667
BND2_LM	56	11.398	-0.00000	0.00000	0.00000	1	270	480	0.293	0.356	0.667
BND2_LM	57	11.598	-0.00000	0.00000	0.00000	1	270	480	0.293	0.358	0.667
BND2_LM	58	11.798	0.71852	0.34167	0.79562	0	270	480	0.293	0.356	0.667
BND2_LM	59	11.998	0.03333	0.00000	0.03333	1	270	480	0.137	0.329	0.635
BND2_LM	60	12.198	0.01481	0.00000	0.01481	1	270	480	0.148	0.333	0.635
BND2_LM	61	12.398	-0.53333	0.00208	0.53334	0	270	480	0.174	0.333	0.635
BND2_LM	62	12.598	-0.00000	0.00000	0.00000	1	270	480	0.226	0.335	0.620
BND2_LM	63	12.798	-0.00000	0.00000	0.00000	1	270	480	0.226	0.340	0.616
BND2_LM	64	12.998	-0.00000	0.00000	0.00000	1	270	480	0.226	0.340	0.616
BND2_LM	65	13.198	-0.00000	0.00000	0.00000	1	270	480	0.226	0.340	0.616
BND2_LM	66	13.398	-0.00000	0.00000	0.00000	1	270	480	0.226	0.340	0.616
BND2_LM	67	13.598	-0.00000	0.00000	0.00000	1	270	480	0.226	0.340	0.616
BND2_LM	68	13.798	-0.00000	0.00000	0.00000	1	270	480	0.226	0.335	0.616
BND2_LM	69	13.998	-0.00000	0.00000	0.00000	1	270	480	0.226	0.335	0.616
BND2_LM	70	14.198	-0.00000	0.00000	0.00000	1	270	480	0.226	0.338	0.616
BND2_LM	71	14.398	-0.00000	0.00000	0.00000	1	270	480	0.226	0.338	0.616
BND2_LM	72	14.598	-0.00000	0.00000	0.00000	1	270	480	0.226	0.338	0.616
